"PC1","PC2","PC3","PC4","PC5","PC6"
-2.67380714203787,-0.615530838310455,0.186414671919155,-0.0519491016314011,0.784726539661398,0.186710858448719
-3.00011574007906,-0.54768219610947,0.162022799826198,-0.237525827390961,0.488771292811995,0.0574956055438596
-2.83756459585641,-0.410908539496552,0.417753862433549,-0.119972104039371,0.528026226189714,0.122925916178716
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.93665753103978,-0.482121304830619,0.141887089192419,-0.283204863898417,0.361708676703964,0.0464695561039731
-2.58005687497129,-0.615830249477337,-0.102299347649016,-0.259845485001865,0.338498901405062,-0.0623279516261055
-2.82289085866474,-0.314308595538976,0.116228127463338,-0.212376973967992,-0.0526678360317994,0.00678538996435809
-1.48012140109549,0.891021829271144,0.135908439275591,0.472510820521285,-0.762177754091255,-0.206478771188042
-2.95299636236867,-1.16977290610034,0.175198990759391,-0.262265736346651,0.0649273834760695,-0.0716787817523781
-1.92345749105638,0.396816411051979,-0.51039577140793,-0.190650229370163,-0.0148504722591982,-0.2002480621929
-2.11141576798198,-1.32698848698174,0.444185781936613,0.114486786748534,1.33076407488594,0.463668607404544
-2.47543170885742,0.117090887739753,-0.0557841283173016,-0.153387885473414,-0.196397026931139,-0.364402893138708
-2.79717388777656,-0.475049833009816,0.160453298030154,0.0288414186496062,0.674871852201606,0.0903424714755325
-2.79764542243587,-0.90755524122729,0.355369343524994,-0.0876755498025896,0.805933187993541,0.132805024062543
-2.57512883428527,-0.344967824513853,-0.0453147026745409,0.0680579877291082,0.354619734953812,-0.0601890056772114
-2.66772449218356,-0.197103811123872,0.102621094571227,-0.131274339110277,0.343197671654933,0.0192529842875766
-2.429738068323,-0.593962855703092,0.129017606956785,0.162833750783206,0.377268482707605,-0.104224886173328
-2.81112330656038,-0.390709413195242,0.161042354319708,-0.188423008678803,0.247192377043173,0.0456906199386008
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.43568557445163,0.0397603182429117,0.195811682163889,-0.313173952624607,-0.043473274853281,-0.36420881636086
-2.78229161238108,-0.679180740452361,0.182691852125166,-0.10361731015203,0.681594605968606,0.111892389185759
-2.99640424858018,-0.522024722474256,0.220491685327819,-0.280132630730046,0.409860441057778,0.0526302133816699
-1.2756572601761,0.773380149746953,0.0626824424485804,0.526236480992909,0.250566278858132,0.19463405313224
-2.62571918628304,-0.558759024536188,0.0954144248408544,-0.0351287207882154,0.400387843314058,-0.267073552296774
-2.62869908843091,-0.165870504807473,0.432869183439861,-0.340084211598537,-0.219460986904505,-0.076132611314094
-2.51585817756643,-1.06217722315835,0.545864271589769,0.0427904984251135,0.887573377307675,0.261097762844688
-2.98464355346537,-0.73344476407186,0.360384900942632,-0.241395526317218,0.594252772961221,0.15033233169108
-2.5055194686198,0.0962174398157645,0.334086842825629,-0.210740977099028,-0.460423966429639,-0.13217993403277
-2.82322563051944,-0.495475962694092,0.022026186767887,-0.166009581501611,0.360388600106109,0.0230808502688629
-2.63670772287999,-0.291933495824659,0.0937851885873057,-0.0108535097725681,0.261939562858467,0.0332882180748008
-2.57677546193621,-0.0167431229268964,0.240110115920003,-0.13670076064279,-0.287627496302042,-0.198817929459659
-1.80092666267016,0.0780827542392111,-0.519192676728252,0.760975363413499,0.472976205075502,0.455338536536664
-3.07385121551677,-0.729625668488378,0.260242778084698,-0.315744607946726,0.427063114706636,0.101418114408569
-2.10887222396244,-0.297147842720857,0.265537902846737,0.473282189896983,1.18085798917886,0.439581393365016
-2.73167371360896,-0.817172759576395,0.142417138654661,-0.0632560784591787,0.738063927155555,0.131882450787987
-2.91535359867918,-0.917600816573806,0.17435971094098,-0.30285692812895,0.531699914065486,0.0964110431390956
-1.87148213738229,0.590269551138465,0.0874295774805767,0.627821564973526,-0.827750562530461,0.762826044054867
-2.87453708334854,-1.12728803071842,0.10404060267991,-0.262872965516392,0.294223201363457,0.0889848780899901
-2.2182377332488,-0.209866504605917,0.483129173070258,0.433951094846455,0.827422747468649,0.318361795703996
-1.95017248612091,0.285715101054136,-0.408335200988022,0.0571510780044428,0.494640729113576,-0.144941642369309
-2.33184359221795,-0.586623525791653,0.607484882401765,0.164477070368526,0.952221505500251,0.278966416145401
-2.81307454518915,-1.05013053961061,0.293195037234795,-0.334655554210212,0.523217951314904,-0.0775527516744502
-1.74487260592278,-2.42163150942253,-0.133776660366155,0.380115463230127,0.835528549563301,-0.334895890926073
-1.8839119704594,-2.34554555409948,0.676982003516979,-0.0303593118488451,0.324601771782869,-0.0909944925216628
-2.78736525009207,-0.351819031321955,0.153184883644523,-0.123301979712432,0.459059924968285,0.0174911450468624
-2.98532200789941,-0.731932380693347,0.358978866630074,-0.239570639110481,0.591215274761981,0.150388094263478
-1.94854365236108,-0.133809458389084,0.886209654611161,0.69105524702018,0.957056409028022,0.398705065282846
-2.98720591758817,-0.553488172421439,0.296990413164126,-0.222462056218381,0.514097565899035,0.1473732055308
-2.73251365877034,-0.580096870133818,0.121080528735153,0.0553851860649083,0.641904748551734,0.232601714063464
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-1.94143478397417,0.296265518067184,-0.294161953593584,-0.683246643083111,0.178700790101008,-0.224920773541566
-2.65314336471278,-0.370045232133723,-0.00389035380565599,-0.424330215442185,0.0111933903810614,0.0388441313755305
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-3.01976379330479,-0.557927731846688,0.261660695647678,-0.300132051209011,0.317389811649378,0.0624317983024905
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.41361995030254,-0.257058846646954,0.26379792282034,0.31394388710302,0.436034382607745,0.0631456177005991
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
1.58277644244641,-1.51464325846541,2.41183895227972,-0.815300545978618,-0.109492865609024,0.192402522240067
0.150887488252617,0.252570111750339,0.859626895221581,-0.221204248042976,0.138190243268837,0.840891146737832
-2.35696407186462,0.272070931135597,0.0976217526491596,-0.140987921683915,-0.461854713900466,-0.323904414603523
-2.96309477012693,-0.418276454523237,0.340352466826127,-0.431212949740412,0.112307465605545,-0.00316490728159106
-2.23478118742438,0.40426569372334,0.0051666655464628,0.268008586159497,-0.0278691682053755,-0.145754551773676
-1.87894348806713,-0.396832234928317,-0.326856125096126,0.763879621254909,1.04363328991246,0.106195596957437
-0.395576165320039,1.47728561020824,-0.244667270668074,1.25022172815283,0.0332452408300273,-0.32968962372237
-1.92563708192316,0.755519031383826,-0.396635618426503,0.170310306240398,-0.302876744317911,-0.216280862873653
-2.46813709524095,0.151574852347952,-0.110288447514679,-0.142473007292002,0.102838331591675,-0.426840064500609
-2.53757972203635,-0.135989067935804,0.0266853931908102,-0.0872444279898933,0.0946055793523707,-0.459264040700389
-1.96180042330003,0.263347190610266,0.0792747981101233,0.248167490677398,0.194594743743255,-0.0164059830795431
-1.31587286951398,1.0161018153507,0.513605077109626,-0.795123761992672,-1.12956247451135,-0.393763954986957
3.25922110617494,1.02773592414686,2.76420805708443,0.618815049075206,1.61417169738262,-1.77696110082228
0.115544673049492,1.76311578151711,-0.134335149608485,0.207090273646073,-1.64454206485808,1.39577009401433
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-1.57099155197711,0.506403403802202,-0.259369459947393,0.525539356628293,0.154145396081111,-0.231950431577207
-2.10282699443849,-0.864830681569376,0.495512537789965,-0.202959077110331,-0.606644148993359,0.283906040135442
-2.51989060048274,-0.524038189238158,0.176613002449257,0.131906213149469,0.530302217849709,0.135930263783678
-2.63318660160178,-0.0762353273024963,0.266141287873925,-0.324852149694147,-0.299898031423107,-0.376353999329155
2.82831572455205,0.329484709775194,0.859019366143539,2.58451882610469,1.05577456957973,0.0029105393511744
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.29294026564393,0.258736985577027,-0.349749840690812,0.247840551480221,-0.375657239199885,0.00563064450041225
1.64804337235054,0.708526592783993,0.699251660794743,0.718214389388183,0.94806865588284,0.53293732692386
-2.24425058241623,0.281175994657358,0.29092927338196,-0.85934843557804,-0.690287847901031,-0.241930669125508
-0.901728207608816,-0.328363645864837,-0.913666045365291,0.0511865619540985,0.83397533828497,0.537612427964921
-2.47429192330849,-0.121656621837982,-0.0976618802851474,0.184830592493865,0.279464139325011,-0.00531808014576919
-2.55425980164599,-0.382314403212048,0.141813790069131,-0.458793562825831,-0.343478773809652,-0.334744500687125
-1.92293475328695,0.0539342443997616,-0.113724915593966,0.713567233008924,0.978565781761874,-0.238761292752323
-2.70804721194293,-0.530601300228769,0.0321720308097376,0.0411791142035511,0.308833906458304,0.040904655708144
-2.15912446758234,-0.125248928211053,-0.273376967161401,0.584524447965448,0.728490760343008,0.0819425278454148
-1.95806862050984,-0.367537672151717,0.205852394581627,0.220556284413086,-0.218360274120707,-0.036581346397928
3.55334349585541,-3.25963556480684,1.39816804057773,1.33507765394097,-1.27513102858878,-0.927274220043197
-2.99873075825196,-0.934416492024935,0.138183435512133,-0.2613524360465,0.254782061723377,0.0810922055928113
-0.304111287332981,0.127272422178402,0.0165065993169186,1.00741849980946,1.21106025305632,-0.268987119842461
-2.4663217877117,-0.324554901479476,0.290355042256468,-0.199976689047975,0.213644828409227,0.101685729729284
-2.56727991550278,-0.0958667789835696,-0.00169352481886645,0.0893271919086033,0.314951929137777,0.0333205342226131
-2.47708457779676,-0.552420204460154,0.422482807360481,-0.0948818455174942,0.246860717973605,0.0676106189917665
-1.53107219554036,-0.647720530865839,-0.102940714976323,0.152752892617327,-0.756474547695289,0.974673211472165
-2.60581162708396,-0.478120103375648,0.113406749614333,0.134244504603422,0.432329774528342,0.105046109210982
-0.644212260096509,0.784936079963631,-0.194429870442125,0.355267467305535,-1.32597873411427,0.365274261825029
-2.77260738576046,-0.456149816357907,0.0155366298139771,-0.0853995485304303,0.257750869541433,-0.00056860948507852
-0.515849214830977,0.665621815935136,1.35598091042053,-0.163215274441658,-0.275578703451206,0.379553494307486
-1.42712672755053,0.00717524851957512,-0.904321724402972,0.537530870245014,-0.419002777665345,1.11316510434589
-2.60916678881961,-0.315520269001607,0.124598896373655,0.11943128687965,0.484310545337589,0.172909972685092
-1.63592143357841,0.834167989025384,-0.213884504417187,-0.0918681133006249,-0.901782251866614,-0.945622576448738
-2.3590120672913,-0.385572442293128,-0.0498348937142635,0.0150061849537969,0.715201227573816,0.207714292021243
-2.7771858539819,-0.38753536675201,-0.0207624536767872,-0.22063350175201,0.284135765567299,-0.00719457721755699
-1.94172620635953,0.189793179627247,0.379526851159039,0.607274445786259,-0.366578111434879,0.391807394511233
-2.44054621608473,-0.399624426920223,0.155680688281006,-0.322139632921408,-0.276111056817487,0.0144501291162568
-2.89942967724108,-0.404061115723887,0.0936575877085517,-0.21431488277055,0.275096827392794,0.0127441319321156
-2.20028696275286,0.0992367430084937,-0.0189145606054581,-0.545243766818589,-0.693772452353293,-0.354090748868538
-1.58025540399845,-0.701569396310787,0.751165737529398,0.0444408515165209,0.734056721784579,0.399981969635305
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.75218672022012,-0.565025402858555,0.0751548319615259,-0.292060321439674,0.0889227650401698,-0.0297517514247318
-2.22225169947219,0.215093116951695,-0.543529636717178,-0.0978565769454508,0.48462564689919,-0.0386944530491602
-0.83569432235863,0.321480006228426,0.73367241136665,0.57027148819128,0.28056789626872,0.265168611268587
-1.29882344714761,-1.04631516856032,-0.101763432512046,0.237158415424856,0.224652831043588,-0.128882523128627
-2.42242398347205,0.0129650001549989,-0.339603847666115,0.0128421934443078,0.31884860785593,0.0170272284187131
-2.21899607706213,0.381904822395096,0.357722835354299,0.00159778182350902,-0.424248510608526,-0.499121379442347
-0.0521094185832158,1.51087626228313,0.322568983294389,1.2342072069194,-0.504357806215441,0.76716785387982
-1.16410146326544,1.2933514240838,-0.80317944210758,0.318834605250803,-0.534292037855494,-0.3142981495131
-1.31747244920766,0.774402406402449,-0.712213262478627,0.155036967187242,0.110380131137426,-0.261686524387378
-1.51213489840043,0.143131232125882,-0.771850907970617,0.982747557153695,0.67570433965673,0.0855757279443542
0.478659998622485,0.524364667420258,2.05969342301675,0.819739364185244,-1.14714269312641,0.469214600087706
-2.60844230975005,-0.0694241186001514,-0.0354901180052807,-0.0139329445071274,0.234907233256557,-0.0425604697392197
-1.29694539051549,0.549798818824218,-0.0764748211521525,0.380976787104932,-0.133063580470435,-0.359028467847003
-1.44431275745036,-0.682869310108961,-0.575758148298309,0.52993121165868,1.0397973066536,0.177057926112584
-1.04490848084061,0.737493845006905,-0.675721965219205,0.65968785396193,0.607676306168044,-0.802200373639806
-2.97671422733116,-0.688601566760748,0.323255260296691,-0.24866821162855,0.609090170581743,0.19098612908227
-1.05077702408178,0.439744637395429,0.11465230683167,-0.180973339570244,0.398186757201969,-0.00177952211871984
-2.16636563688075,-0.69486812983229,-0.113213870554839,-0.0120845300676398,-0.976222733695031,-0.426975983821748
-2.55413784298891,-0.382807773194403,0.172757742097545,-0.23892191127865,-0.396250160173606,-0.146287228692781
-2.6122194043541,-0.203055329400439,0.255836660217655,-0.0398992311413158,0.26365231892236,0.0934851321375583
-2.13099198963935,0.0881404943355845,-0.381156279904137,-0.348466543551995,-0.642850284264413,-0.431519135753907
-2.67799983173357,-0.356445995424119,0.0289890674623498,0.0191756273069198,0.213479887751836,-0.031646929083555
-2.39232438185991,-0.560956573138617,0.0798492526042425,-0.367666862750788,-0.459057345572949,-0.381468387617182
-2.26439418948556,0.30284286103363,0.0359926883946903,0.0998799766223267,-0.282202807228457,-0.28806632169752
-2.14367896707917,-0.127932837639808,0.135775622044595,0.205607408230291,0.244318363295995,-0.463978912680182
-2.33702139877862,-0.689013477099794,-0.0436482148413001,-0.517035484930581,-0.605148824220028,-0.703848538897056
-1.05120219686526,0.0487796848073091,-1.32559853131662,0.27715363381766,0.91386352937235,0.248649177176288
-0.313353486522058,1.37600402255902,1.06382696726912,0.286584559381248,-0.545106663111725,-0.0852619190901491
-1.66292783863003,-0.236654432454324,1.03107436196629,0.211083799014837,-0.185582472519045,0.134423169356291
-2.76279065703051,-0.467091466540712,0.0600466457459278,-0.102624600897661,-0.356489509599083,0.108606364906278
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.53227773347533,-0.123049578722182,0.100127721423562,0.0163887634705818,0.167032877737793,0.0418374429870949
-0.273889197727428,0.151237995494781,-0.301143259743333,-0.465172059228296,-0.370736702496547,1.35363704898323
-2.51043915385419,-0.944496600360226,-0.171642270971007,-0.429142254537748,-0.355926974441561,-0.409139914693458
-2.68636492590295,-0.587237002506337,0.224439383731602,-0.0938736393619823,0.418618930098696,-0.100141204892998
-3.01976379330479,-0.557927731846688,0.261660695647678,-0.300132051209011,0.317389811649378,0.0624317983024905
-1.49694020061008,-0.0355275108501147,1.46865722941643,-0.736794716427713,-0.0559198981385889,-0.350991004528926
-0.585331205508497,0.375848200928396,0.541601117395037,-1.0082894309178,-0.271267892614821,1.41280145654337
-1.52760648210644,-0.184925609933988,0.921649229334858,-0.140988075122295,0.227077437963762,0.480965824651176
-1.18332952673424,-0.0255876509988597,0.231251997583789,-1.29073529642475,-1.12939372220942,-0.0964638417024064
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-1.24017955490659,-1.11198625192538,0.213431207175753,-0.629954147603672,-1.10900825303567,-0.849856315919948
-1.55781761610556,-0.991567700313558,0.057952357451715,-0.0260567857876963,-0.624746722001082,0.6927238150777
-1.33485139575774,-0.043885494783704,0.424185489840049,-0.336334694034457,-1.64332124279371,-0.0445006733700947
-2.779483481166,-0.762836778268271,0.0586512124919027,-0.166829410740062,0.158529866357989,-0.00585770633236012
4.07905342442568,-1.14278585155529,0.52070160396093,0.267840507274851,0.102058007544069,0.379456859258792
5.31472383518352,-2.23397726125915,-0.485448984363357,0.148988204008033,0.182442186215882,-2.01896667405649
-2.2939958087701,-0.590951061953411,0.136101684083326,0.148380864330225,0.904220370958041,0.348204954398496
-2.4200387496648,-0.32894732077143,0.00121730746448741,0.177313510077659,0.712494641353769,0.199627493654708
-2.50138901534564,-0.178093999396187,0.430582562116081,-0.421375024004168,-0.521721655792562,0.182170938918053
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.84589481151519,-0.413507639174989,0.346499263746387,-0.475408747658414,0.0763783995251033,-0.0214334204435458
-3.08269790549766,-0.65565736671848,0.306047636234457,-0.345578235467833,0.453452917718632,0.10127150882101
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.24594480114887,-1.09539861142388,0.758896951105372,-0.0346592004581666,1.09732436367314,0.441895232667303
-3.04130411153044,-0.76222420113865,0.241116065740185,-0.275528803355379,0.383080211263947,0.166982417363241
-1.91813239838481,-0.211716682353339,-0.49071419068068,0.213108793487359,0.115971296090118,-0.133433826718553
-2.65982336533236,-1.38169446813268,0.064313677023802,-0.19589470566535,0.341477119981524,0.0669117101385623
-2.76073851342835,-0.76858537236611,0.524179447752316,-0.15946844917679,0.799838849188801,0.194984599944537
-2.00013768270271,-0.503298522488522,0.419756398437562,0.0239086249175658,0.222718405147948,-0.0947758076335083
-3.05832257225401,-0.598498419738605,0.248465005438717,-0.358883795225055,0.408553058570589,0.0499456926196127
-3.0287918886954,-0.809788729904327,0.316944297664855,-0.323247009242979,0.368232675549491,0.057962529998852
-3.08509130652019,-0.670575429584384,0.302921961178662,-0.325980823725672,0.481161848885273,0.0935828204326626
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.57332033341097,-0.935653727184166,0.592993650792503,0.143201456557663,0.756752732115129,0.447708194644361
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.90672515398219,-0.376838166951299,0.366501192313043,-0.433361551880259,0.00442115512402347,-0.0892257247665723
-2.73040976948081,-0.825332345203811,0.617654913649726,-0.294642170514065,0.766428238843988,0.131255154957854
-0.956441236178324,0.539999026986355,0.380638170528679,1.31362357811389,-0.0599300907209366,0.543627221122661
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
1.95409983465031,-1.69972824146952,0.658310565745786,1.05404663876176,0.100222528500641,0.689182771043833
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.89315597350642,-0.403975802681543,0.273210083405538,-0.281957219787765,0.641701145323817,0.179371746698354
-3.01976379330479,-0.557927731846688,0.261660695647678,-0.300132051209011,0.317389811649378,0.0624317983024905
-3.00011574007906,-0.54768219610947,0.162022799826198,-0.237525827390961,0.488771292811995,0.0574956055438596
-2.24572246049629,-0.715295954948535,0.082895789105047,-0.0235718491571682,-0.052417571209317,1.13090850673175
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.3981372703731,-0.554540380960929,0.511016974857208,0.223457528626346,0.593467138988274,0.218515871595494
-1.14851207455136,1.06249553209881,0.860618439223229,0.392231701134336,-0.981276038267699,0.384813048465004
-2.75265840330768,-0.565657167601557,-0.10658947970356,-0.234392732729356,0.530959102550297,0.128127743054738
-1.89044425028607,0.715118782285749,-0.03399773133497,0.286084192702924,0.0217649586882726,-0.795809467328577
-2.12480338248086,-1.32538413018026,0.110091647372096,0.0503205025461908,-0.656106322980555,-0.396856911767713
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.29950988874552,0.209606242512527,0.309116868448268,-0.251776570204807,-0.424211046267422,-0.417513801612582
-2.61215794111107,-0.20212670877301,-0.0653389650437873,0.0272861896107728,0.140458994094863,-0.0229961736018974
-0.271170866736955,-1.66336943895979,0.128392897879145,0.933243490435009,1.07957476969467,0.248691973081644
-1.85167669042195,0.278334254202387,0.184753260306869,0.160413978141111,0.17381753489257,0.686336097357456
-2.69554651516671,-0.364247991322848,0.434592773921121,0.0555665702993272,0.451530065713906,0.354164841779629
-1.37705528006947,0.346250741277162,0.364568965369635,0.247965181179465,0.180944771907519,-0.541361262952837
-2.17700798725097,-1.20727801924384,-0.233163775926253,-0.124581091692851,-0.982516207678897,-0.354302404623403
-0.615097008229226,0.930326102938078,-1.13337988652286,-0.0722766902026256,-0.943796482240171,0.549974912183558
-2.96757864854559,-0.582247822548385,0.0710299485116219,-0.623892367995786,0.57807142980314,0.218361303967982
-0.062809472912119,0.555783966448771,1.14083774157356,-0.471936694297474,-0.188273629195215,0.280795307698814
-0.746920232260221,0.837308758283902,-1.55671934761981,-1.03166983876954,-0.842400981748584,0.512591360046698
0.397311654970776,1.57624168294484,-1.20595275432512,-0.0665448800601139,-0.219400634574997,0.68268648188406
-1.42329909139648,-1.05516692016717,-0.796828872868336,0.331517280642088,0.175465567436486,0.131147361400633
-1.40763416862958,-0.711748957826523,-1.67958007123747,1.06098802030755,-0.323540301626393,0.671014161606554
0.868643552911077,1.97848551150294,-0.738683856125945,0.287629279489878,0.835486226403139,-0.79082078584988
1.77677869527859,0.634056657043057,-1.39789612795034,-0.831406823067502,0.712244783630236,-0.644751258113895
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-1.4115755478326,0.404761840142629,-0.17307301763721,0.371858609299688,-0.802104439399374,1.01465517481601
-2.30850309599685,-0.612233445774093,0.877995014602622,-0.279860759551653,0.783612846981356,0.52231672792964
-2.95107493251852,-0.742440053105273,0.325935179027029,-0.292190913831356,0.642843116718354,0.183649790687934
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-2.82532410573543,-0.311426498546085,0.340465506523457,-0.47375854892568,0.0118076750772234,-0.0447420881082812
-3.08683608839083,-0.670627124111282,0.289992176066729,-0.332694470512434,0.48323158859133,0.109303132198079
-0.281299228733437,0.743536812452632,-0.0313648499349773,0.672022069812598,-1.43553328062221,0.327085828609924
-2.24652554222717,-0.324434223076718,0.380522259336165,0.486562734552518,0.390198331658387,0.813267463811355
-2.59048812636349,-0.0459189407311045,-0.0968883622176414,-0.298605018657938,-0.249635795418903,-0.0547204234761118
-0.276705423845039,0.100166006964095,-1.41279186914302,1.46277834801939,1.21864838997117,-0.223362194348279
-2.16230879504791,-1.92082670016866,0.124328865727479,0.0818548815757092,0.539547035061509,0.0170660568015342
-3.08609814593316,-0.668472476878506,0.294839254649098,-0.327269951181709,0.47894563405873,0.106447680636554
-3.07415425854935,-0.680709571103768,0.237252499771909,-0.379693807926538,0.473918058065475,0.101436056221623
-2.65562352691097,-0.413200641370983,0.425006883234803,-0.576003275501666,0.153171187370268,0.0190512277725185
-2.37301421381623,0.189282144752275,-0.121457007645316,0.0402335396320086,-0.0473186772280061,-0.194597399474601
0.94979033123666,1.57816934015952,0.894463397879403,0.527733093819668,-0.466219602385345,-0.480127290311217
-0.359785886012641,0.5867726150317,-1.66605134458144,-0.203060571903133,0.0669012478189278,1.22564544367998
-2.70570281764584,-0.046460066317515,0.117829702083385,-0.28334486910349,-0.329814722687373,-0.0299940564435584
-3.07089382524979,-0.685788302657554,0.321429785787246,-0.330351622086588,0.479297146821287,0.105235483843135
0.470788762630645,1.35869029805091,0.298935472344636,-2.57011997142228,-0.148151873657581,-0.721771098803766
-2.38608121758227,0.286026018634686,0.104935857412316,0.0427699821912462,-0.395888113458513,-0.271253290480865
-0.351056383009967,0.407453199204407,-1.75645365987914,0.713851402708625,1.03452517577075,-0.998641409989763
-3.04140618067602,-0.697978058811685,0.189901909606378,-0.430307416425068,0.497995620085611,0.112439230381439
-0.103199726010924,0.312810437540499,0.342473017727756,0.22081481090241,0.823025579000211,-0.279597524356058
0.937123783342969,1.2148708098386,1.67346141390597,0.859834820423382,-0.311500558221834,1.00119583568583
-0.329943892503123,0.96597301323485,-0.98081024112905,1.61802953601239,-0.0196189269800532,0.873526364364368
-2.90227008259888,-0.502807640738066,0.00593686192827283,-0.262213513776896,0.444561343428842,-0.0500398707358365
